 Latitude Longitude
0 82.45414372926868 3.4150603827082566
1 82.47224508869567 3.460938875483128
2 82.49034165380162 3.5070404240466497
3 82.50843338883571 3.553366573038308
4 82.52652025771555 3.599918880886131
5 82.54460243766817 3.6466981043551177
6 82.56267946473592 3.6937074604946005
7 82.58075151537655 3.740947734996748
8 82.59881855214383 3.7884205429345057
9 82.61688053724063 3.8361275139193625
10 82.63493743251519 3.8840702922593118
11 82.6529891994563 3.9322505371120253
12 82.67103579919 3.980669922650752
13 82.68907719247477 4.029330138220139
14 82.70711355413874 4.078232067620814
15 82.7251444154004 4.127379072230591
16 82.74316995024184 4.1767720675857225
17 82.76119011790892 4.226412805372273
18 82.77920487725835 4.276303053282587
19 82.79721418675285 4.326444595190653
20 82.81521800445664 4.376839231326756
21 82.83321628803088 4.427488778451517
22 82.85120899472878 4.478395070041224
23 82.86919608139094 4.529559956464633
24 82.88717750444033 4.5809853051669664
25 82.9051534353235 4.6326721741421855
26 82.9231233988139 4.68462411849116
27 82.94108756540543 4.736842231801158
28 82.95904588980017 4.7893284517096495
29 82.97699832625779 4.842084733885259
30 82.99494482858923 4.895113052223883
31 83.01288535015198 4.948415399047265
32 83.03081984384443 5.001993785307766
33 83.04874826210008 5.055850240791722
34 83.0666707731766 5.109985983430515
35 83.08458689606879 5.164404742665822
36 83.10249679798132 5.219107775578042
37 83.1204004294326 5.274097189386632
38 83.1382977404476 5.329375111204528
39 83.15618868055172 5.384943688261041
40 83.17407319876536 5.440805088123522
41 83.19195124359666 5.4969614989209745
42 83.20982276303639 5.553415129574783
43 83.2276879217166 5.610167375597535
44 83.24554623233978 5.667222156700038
45 83.26339785837219 5.724580911500503
46 83.28124274566866 5.782245934421158
47 83.29908083953342 5.840219541858042
48 83.31691208471355 5.898504072424871
49 83.33473642539191 5.957101887203208
50 83.35255380518002 6.0160153699924255
51 83.37036416711157 6.075246927562931
52 83.3881676716958 6.134798152703636
53 83.40596360660403 6.194674010539167
54 83.42375278553916 6.254873628963364
55 83.44153449466174 6.315402021643345
56 83.45930889216636 6.376260876662526
57 83.4770759174626 6.4374527441355065
58 83.49483550932904 6.498980199014319
59 83.51258760590544 6.560845841370661
60 83.5303321446851 6.6230522966776135
61 83.54806928148768 6.685601376987153
62 83.56579829554424 6.748498276762151
63 83.58351999849113 6.811742342693369
64 83.60123366789652 6.875338822532781
65 83.61893945697979 6.939289633867845
66 83.6366372991781 7.003597560717665
67 83.65432712722166 7.068265414581438
68 83.67200887312545 7.133296034748266
69 83.68968246817978 7.19869228861501
70 83.70734806286606 7.264456232032575
71 83.72500492722143 7.330593309482404
72 83.74265387022008 7.397103114689192
73 83.76029416006395 7.4639911506877334
74 83.77792594430986 7.531259590269837
75 83.79554914969965 7.598911476295575
76 83.81316370218318 7.666949882046185
77 83.83076952690686 7.735377911568794
78 83.84836654820418 7.804198700021035
79 83.8659549104779 7.87341457440429
80 83.88353387372167 7.943031252059635
81 83.90110424355764 8.013048605380266
82 83.91866505672786 8.083473255302538
83 83.93621711800493 8.1543051408113
84 83.95375968294849 8.225550108980366
85 83.9712928911145 8.29721068371107
86 83.98881665993449 8.369290262186638
87 84.00633090592545 8.441792276046138
88 84.02383576656399 8.514719353894659
89 84.0413304908437 8.588077511106619
90 84.0588158802321 8.66186693413692
91 84.07629095925125 8.736094546142093
92 84.09375652832347 8.810760608582257
93 84.11121183155332 8.885871279081806
94 84.12865700092927 8.961429404773652
95 84.14609194520207 9.037438707464613
96 84.16351657209198 9.113902947114633
97 84.18093078827607 9.190825922278997
98 84.19833449937308 9.26821147054119
99 84.21572783305993 9.34606263545562
100 84.23311002340782 9.424385834508273
101 84.25048186552522 9.503181692148496
102 84.26784259092221 9.582456705470086
103 84.28519232295585 9.662214081000597
104 84.30253096059242 9.742457900007233
105 84.31985840163642 9.823192285997818
106 84.33717454271456 9.904421405203934
107 84.35447939128751 9.986149052808255
108 84.37177261758168 10.068380310820231
109 84.38905422656339 10.151119061952118
110 84.4063241099861 10.23436964821157
111 84.4235821583434 10.318136456804014
112 84.44082837317201 10.402423508388004
113 84.45806241781081 10.4872361070265
114 84.47528429112998 10.572578365903702
115 84.49249387840727 10.658454858143466
116 84.5096910635715 10.744870204663263
117 84.52687584180069 10.831828664837797
118 84.54404786909473 10.919335777042459
119 84.56120713778026 11.007395898430854
120 84.57835352620087 11.096013846497156
121 84.59548702411168 11.185194081587126
122 84.61260728129443 11.274942338737329
123 84.62971428449406 11.365263180453555
124 84.64680790615341 11.456161629708465
125 84.66388801718857 11.547642762275178
126 84.68095460012448 11.639711302775769
127 84.69800729650599 11.732373244078948
128 84.71504608563612 11.825633418670954
129 84.7320708321079 11.919497119392316
130 84.74908139887756 12.013969694841492
131 84.76607776070269 12.109056149066687
132 84.78305955033751 12.20476274663374
133 84.80002673909003 12.30109460540301
134 84.81697918313797 12.398057303131866
135 84.83391673690501 12.495656476422624
136 84.85083936680115 12.5938974245614
137 84.86774669619572 12.692786698206811
138 84.88463868780387 12.79232971663677
139 84.90151518877994 12.89253235818338
140 84.91837615840856 12.993400170131956
141 84.93522121209283 13.094939942716167
142 84.95205030521196 13.19715734831198
143 84.9688632772328 13.300058517359775
144 84.98565996563089 13.403649644977337
145 85.00244032018303 13.507936603711116
146 85.01920394572234 13.61292649700033
147 85.03595078783981 13.71862532902283
148 85.05268067576287 13.825039560337052
149 85.06939355114953 13.932175336236
150 85.08608900985494 14.040040021938292
151 85.10276698911181 14.148639899718182
152 85.11942730942044 14.257981706481965
153 85.13606978902104 14.368072249948732
154 85.15269424386192 14.478918409342336
155 85.16930048756616 14.590527136091843
156 85.18588833139924 14.702905454527688
157 85.20245781435551 14.816059717043899
158 85.21900828276534 14.929998589856593
159 85.23553977061351 15.04472857181676
160 85.25205207939307 15.16025698586556
161 85.26854500806543 15.276591231348405
162 85.28501835302536 15.393738784720986
163 85.301471908064 15.511707200248292
164 85.31790546433143 15.630504110703102
165 85.33431881029972 15.75013722806836
166 85.35071196295262 15.870613627309641
167 85.36708424295583 15.991942618294301
168 85.38343566162071 16.114131434426863
169 85.39976599631804 16.237188111476236
170 85.41607502154419 16.361120767880706
171 85.43236250887973 16.485937605428337
172 85.44862822694814 16.611646909937335
173 85.4648719413736 16.738257051929534
174 85.48109341473844 16.865776487288468
175 85.49729240653973 16.994213757930105
176 85.51346890558838 17.123576814310695
177 85.52962220031503 17.253875732963024
178 85.54575227301854 17.3851186353892
179 85.56185887041252 17.517314414070302
180 85.57794173589994 17.650472050700184
181 85.5940006095281 17.784600616786072
182 85.61003522793952 17.91970927425404
183 85.6260453243252 18.055807276030958
184 85.64203062837532 18.19290396661427
185 85.65799109973804 18.331008146726006
186 85.67392599405606 18.470130622633196
187 85.68983526361124 18.610280375862178
188 85.70571862359387 18.751467122610055
189 85.7215757854415 18.893700673276374
190 85.7374064567871 19.036990932930674
191 85.75321034140545 19.181347901763978
192 85.76898713916043 19.326781675515146
193 85.78473654595024 19.473302445888766
194 85.80045825365286 19.620920500930822
195 85.81615218471141 19.76964564593853
196 85.83181755362482 19.919489527843403
197 85.84745427440659 20.07046214017622
198 85.86306202229338 20.222574159664674
199 85.87864046821922 20.375836360884335
200 85.89418927875656 20.530259616478546
201 85.909708116057 20.685854897324884
202 85.92519663779144 20.842633272672394
203 85.94065449709072 21.0006059102524
204 85.95608157807986 21.15978355763977
205 85.97147705353505 21.320178624436153
206 85.98684079809132 21.481802048043413
207 86.0021724461033 21.644665390285077
208 86.01747162707524 21.808780311326817
209 86.03273796559773 21.974158569510845
210 86.04797108128355 22.14081202113985
211 86.06317058870299 22.308752620199755
212 86.07833609731856 22.477992418031267
213 86.09346721141954 22.648543562933476
214 86.10856376661201 22.82041786140667
215 86.12362488361833 22.99362853975564
216 86.1386503872759 23.16818758718028
217 86.15363986051709 23.344107534663916
218 86.16859288076682 23.521401007222842
219 86.18350901987444 23.70008072310329
220 86.19838784404526 23.880159492905758
221 86.21322891377257 24.06165021862043
222 86.22803178376759 24.244565892583058
223 86.24279624018804 24.428919243725023
224 86.25752135145503 24.614724157184945
225 86.27220689174158 24.80199352633997
226 86.28685239193952 24.990740692627305
227 86.30145737681153 25.180979081209372
228 86.31602136492188 25.37272219934376
229 86.33054386856611 25.565983634648703
230 86.34502439370057 25.760777053249324
231 86.35946243987344 25.95711619781565
232 86.3738575001549 26.15501488547149
233 86.38820929900474 26.35448676535119
234 86.40251684050446 26.55554628949625
235 86.41677983575747 26.758207232233847
236 86.43099775122843 26.962483685038272
237 86.44517004655955 27.168389801425896
238 86.45929617450258 27.37593979404311
239 86.4733755808511 27.585147931608724
240 86.48740770437409 27.79602853569209
241 86.50139197675112 28.00859597733947
242 86.51532806080962 28.222864552090048
243 86.52921489727075 28.438848976323406
244 86.5430521344295 28.656563612011514
245 86.55683917496071 28.87602299089365
246 86.57057541413191 29.097241674680202
247 86.5842602397437 29.32023425060101
248 86.59789303207093 29.545015326748512
249 86.61147316380558 29.77159952722194
250 86.62500000000004 30.0000014870593
251 86.63847289801394 30.23023584696323
252 86.65189144587201 30.46231728068422
253 86.66525450856003 30.696260374601145
254 86.67856165846753 30.93207976882939
255 86.69181222167474 31.16979006947744
256 86.70500551632725 31.409405858529002
257 86.71814085259211 31.650941687174406
258 86.73121753261965 31.89441206888363
259 86.74423485050607 32.1398314722277
260 86.75719209225973 32.38721431343353
261 86.77008877393756 32.6365751429996
262 86.78292368889844 32.88792787980169
263 86.79569633692631 33.1412869109577
264 86.80840597140113 33.39666636351812
265 86.82105183749243 33.654080270889466
266 86.83363317214744 33.91354256372364
267 86.84614920407935 34.17506706050959
268 86.85859915376369 34.438667457872896
269 86.87098223343642 34.70435732057241
270 86.88329764709707 34.97215007117696
271 86.89554482794209 35.24205938098635
272 86.9077224885737 35.51409757542745
273 86.91983004587713 35.788277964971684
274 86.9318666710409 36.064613294149595
275 86.94383152710988 36.343116109072554
276 86.95572376902167 36.62379874524301
277 86.96754254364689 36.90667331502325
278 86.9792869898368 37.19175169481116
279 86.99095623847766 37.47904551187621
280 87.0025496487891 37.76856674613087
281 87.01406586327369 38.0603252807404
282 87.0255042257121 38.35433250361619
283 87.03686383580771 38.65059890755134
284 87.0481437856747 38.94913466564201
285 87.05934315993586 39.24994961625535
286 87.07046103582847 39.55305324767541
287 87.08149648331937 39.858454682453406
288 87.09244856522761 40.16616266146585
289 87.10331633735657 40.47618552770703
290 87.11409908285397 40.788532094693466
291 87.1247953752397 41.103208118922566
292 87.13540448461325 41.420221506057395
293 87.1459254402219 41.739578839937025
294 87.15635726509994 42.06128622145889
295 87.1666989762576 42.38534925085301
296 87.17694958488336 42.711773009769345
297 87.18710809655383 43.04056204314695
298 87.19717374343384 43.371721466634355
299 87.20714482462574 43.70525131957567
300 87.21702125750167 44.04115899295722
301 87.22680110159556 44.37944200660168
302 87.23648426256689 44.72010676727338
303 87.24606879421219 45.06314925802884
304 87.25555459142797 45.408574831411634
305 87.26494016259099 45.756380561669715
306 87.2742240159381 46.10656254956161
307 87.28340603220572 46.45912443434709
308 87.29248425691829 46.814058002484195
309 87.3014585628307 47.17136566332483
310 87.31032699485597 47.5310373837497
311 87.3190894190436 47.89307427383305
312 87.3277438813945 48.25746440190863
313 87.33629024262395 48.6242075106554
314 87.34472700258684 48.993293037195315
315 87.35305266524081 49.364709257065
316 87.36126708607846 49.738453738255416
317 87.36936832193551 50.114509470678406
318 87.3773562268101 50.49287249386648
319 87.38522886538821 50.87352364118888
320 87.39298609187107 51.25645736459251
321 87.40062598095264 51.64165227514511
322 87.40814838882187 52.029101182085945
323 87.4155518433504 52.41878443978133
324 87.42283488183163 52.81068108469603
325 87.42999736696368 53.20478136911126
326 87.43703740850951 53.60105809404873
327 87.4439548759721 53.99949975334962
328 87.45074789738382 54.40007673837505
329 87.45741635110596 54.8027757489015
330 87.46395838597805 55.20756472841472
331 87.47037389133428 55.614428554165755
332 87.4766614680739 56.023337436206525
333 87.48281973271837 56.434260175177165
334 87.48884859514048 56.847178878485245
335 87.49474626769137 57.2620552581208
336 87.50051267671498 57.678869563538164
337 87.50614606468429 58.09758099409387
338 87.51164637667009 58.518167943081515
339 87.5170118880046 58.94058710120189
340 87.52224256475631 59.364815017340696
341 87.52733671786751 59.79080588860575
342 87.53229433667403 60.21853444167734
343 87.53711418092045 60.64795805474489
344 87.54179503413317 61.07903272115246
345 87.54633692477613 61.511730499735634
346 87.55073826478667 61.94599949624647
347 87.55499911148809 62.38181005098401
348 87.55911792192185 62.8191079221563
349 87.56309478443083 63.25786179288144
350 87.56692820377118 63.698015143325385
351 87.57061830140172 64.1395350722966
352 87.57416402518115 64.58236924902403
353 87.57756435313244 65.02646411701046
354 87.5808194601329 65.47178456017078
355 87.58392798110079 65.91826874937792
356 87.58689012887524 66.36588021597187
357 87.5897045945122 66.81455519344244
358 87.59237163055037 67.26425597232208
